FULL NAME,BORN,AGE,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER
Steven Clark McDowall,"Sunday, 27 August 1961 in Rotorua, New Zealand",57,"1.82m, 102kg",Prop,Western Heights High,Auckland Suburbs,"Auckland, Bay of Plenty","Tuesday, 15 October 1985v Rosario Selection at Fishertonaged 24 years, 49 days","Saturday, 26 October 1985v Argentina at Buenos Airesaged 24 years, 60 days","Saturday, 6 June 1992v Ireland at Wellingtonaged 30 years, 284 days",46 46,35 (1 as a substitute) 35,81 (1 as a substitute) 81,Jersey Number 1 : 44 Jersey Number 3 : 2,2 as Captain,"12pts (3t, 0c, 0p, 0dg, 0m)","16pts (4t, 0c, 0p, 0dg, 0m)","28pts (7t, 0c, 0p, 0dg, 0m)",862,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
John Thompson McEldowney,"Sunday, 26 October 1947 in New Plymouth, New Zealand","Sunday, 17 June 2012 in New Plymouth","1.83m, 104kg",Prop,New Plymouth Boys' High,New Plymouth HSOB,Taranaki,"Saturday, 16 October 1976v Buenos Aires Selection at Buenos Airesaged 28 years, 356 days","Saturday, 30 July 1977v British & Irish Lions at Dunedinaged 29 years, 277 days","Saturday, 13 August 1977v British & Irish Lions at Aucklandaged 29 years, 291 days",2 2,8 8,10 10,Jersey Number 1 : 2,0pts,0pts,0pts,768,,,,
FULL NAME,BORN,AGE,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,,
Paul William McGahan,"Monday, 12 October 1964 in Pukekohe, New Zealand",54,Halfback,Tuakau College,North Shore,North Harbour,"Saturday, 20 October 1990v Languedoc Selection at Narbonneaged 26 years, 8 days",0 0,6 6,6 6,,"8pts (2t, 0c, 0p, 0dg, 0m)","8pts (2t, 0c, 0p, 0dg, 0m)",909,,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Brian McGrattan,"Thursday, 31 December 1959 in Wellington, New Zealand",59,"1.90m, 105kg",Prop,Rongotai College,Wellington Marist-St Pat's,Wellington,"Saturday, 29 October 1983v South of Scotland at Galashielsaged 23 years, 302 days","Saturday, 12 November 1983v Scotland at Edinburghaged 23 years, 316 days","Saturday, 9 August 1986v Australia at Wellingtonaged 26 years, 221 days",6 6,17 17,23 23,Jersey Number 1 : 6,0pts,"16pts (4t, 0c, 0p, 0dg, 0m)","16pts (4t, 0c, 0p, 0dg, 0m)",850,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Alwin John McGregor,"Monday, 16 December 1889 in Thames, New Zealand","Monday, 15 April 1963 in Auckland",Wing three-quarter,Unknown,Ponsonby,Auckland,Dougie,"Saturday, 6 September 1913v Australia at Wellingtonaged 23 years, 264 days","Saturday, 6 September 1913v Australia at Wellingtonaged 23 years, 264 days","Saturday, 15 November 1913v USA at Berkeleyaged 23 years, 334 days",2 2,9 9,11 11,Jersey Number 11 : 2,"3pts (1t, 0c, 0p, 0dg, 0m)","42pts (14t, 0c, 0p, 0dg, 0m)","45pts (15t, 0c, 0p, 0dg, 0m)",178,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Ashley Alton McGregor,"Thursday, 3 September 1953 in Gore, New Zealand",65,"1.85m, 93kg",Loose Forward,Southland College,Waikaia,Southland,"Wednesday, 18 October 1978v Cambridge University at Cambridgeaged 25 years, 45 days",0 0,3 3,3 3,,0pts,0pts,788,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Duncan McGregor,"Saturday, 16 July 1881 in Kaiapoi, New Zealand","Tuesday, 11 March 1947 in Timaru","1.75m, 72kg",Wing three-quarter,Unknown,Linwood,"Canterbury, Wellington","Saturday, 11 July 1903v Wellington Province at Wellingtonaged 21 years, 360 days","Saturday, 15 August 1903v Australia at Sydneyaged 22 years, 30 days","Saturday, 16 December 1905v Wales at Cardiffaged 24 years, 153 days",4 4,27 (1 as a substitute) 27,31 (1 as a substitute) 31,Jersey Number 11 : 3 Jersey Number 14 : 1,"18pts (6t, 0c, 0p, 0dg, 0m)","88pts (28t, 2c, 0p, 0dg, 0m)","106pts (34t, 2c, 0p, 0dg, 0m)",101,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Neil Perriam McGregor,"Sunday, 29 December 1901 in Lowburn, New Zealand","Thursday, 12 July 1973 in Hokitika","1.70m, 67kg",Five-eighth,Gore High,Christchurch,Canterbury,"Wednesday, 9 July 1924v Metropolitan Union at Sydneyaged 22 years, 193 days","Saturday, 29 November 1924v Wales at Swanseaaged 22 years, 336 days","Saturday, 3 January 1925v England at Londonaged 23 years, 5 days",2 2,25 25,27 27,Jersey Number 10 : 2,0pts,"21pts (7t, 0c, 0p, 0dg, 0m)","21pts (7t, 0c, 0p, 0dg, 0m)",298,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Robert Wylie McGregor,"Thursday, 31 December 1874 in Thames, New Zealand","Saturday, 21 November 1925 in Sydney, Australia",74kg,Centre three-quarter and fullback,Unknown,Grafton,Auckland,Dick,"Wednesday, 28 August 1901v Wellington at Wellingtonaged 26 years, 240 days","Saturday, 15 August 1903v Australia at Sydneyaged 28 years, 227 days","Saturday, 13 August 1904v British & Irish Lions at Wellingtonaged 29 years, 226 days",2 2,8 8,10 10,Jersey Number 13 : 1 Jersey Number 15 : 1,"3pts (1t, 0c, 0p, 0dg, 0m)","9pts (3t, 0c, 0p, 0dg, 0m)","12pts (4t, 0c, 0p, 0dg, 0m)",86,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Maurice James McHugh,"Monday, 19 February 1917 in Auckland, New Zealand","Saturday, 25 September 2010","1.85m, 95kg",Loose forward and lock,Sacred Heart College,Auckland Marist,Auckland,"Saturday, 14 September 1946v Australia at Dunedinaged 29 years, 207 days","Saturday, 14 September 1946v Australia at Dunedinaged 29 years, 207 days","Saturday, 3 September 1949v South Africa at Durbanaged 32 years, 196 days",3 3,12 12,15 15,Jersey Number 6 : 2 Jersey Number 8 : 1,0pts,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",458,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Donald Neil McIntosh,"Wednesday, 1 April 1931 in Lower Hutt, New Zealand",87,"1.88m, 94kg",Flanker,Featherston District High,Petone,Wellington,"Saturday, 14 July 1956v South Africa at Dunedinaged 25 years, 104 days","Saturday, 14 July 1956v South Africa at Dunedinaged 25 years, 104 days","Saturday, 1 June 1957v Australia at Brisbaneaged 26 years, 61 days",4 4,9 9,13 13,Jersey Number 6 : 4,0pts,"9pts (3t, 0c, 0p, 0dg, 0m)","9pts (3t, 0c, 0p, 0dg, 0m)",575,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Donald William McKay,"Saturday, 7 August 1937 in Auckland, New Zealand",81,"1.73m, 73kg",Wing three-quarter,Takapuna Grammar,North Shore,Auckland,"Saturday, 22 July 1961v France at Aucklandaged 23 years, 349 days","Saturday, 22 July 1961v France at Aucklandaged 23 years, 349 days","Saturday, 1 June 1963v England at Christchurchaged 25 years, 298 days",5 5,7 7,12 12,Jersey Number 14 : 5,"6pts (2t, 0c, 0p, 0dg, 0m)","48pts (16t, 0c, 0p, 0dg, 0m)","54pts (18t, 0c, 0p, 0dg, 0m)",618,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Brian John McKechnie,"Friday, 6 November 1953 in Gore, New Zealand",65,"1.73m, 79kg",First five-eighth and Fullback,Southland Boys' High,Invercargill Star,Southland,Colt,"Saturday, 22 October 1977v Italian President's XV at Paduaaged 23 years, 350 days","Friday, 11 November 1977v France at Toulouseaged 24 years, 5 days","Saturday, 14 November 1981v France at Toulouseaged 28 years, 8 days",10 (3 as a substitute) 10,16 16,26 (3 as a substitute) 26,Jersey Number 10 : 3 Jersey Number 15 : 4 Jersey Number 16 : 3,"46pts (0t, 5c, 11p, 1dg, 0m)","102pts (2t, 17c, 17p, 3dg, 0m)","148pts (2t, 22c, 28p, 4dg, 0m)",778,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,
Gerald Forbes McKellar,"Wednesday, 9 January 1884 in Cromwell, New Zealand","Saturday, 16 January 1960 in Dunedin",Wing and loose forward,Otago Boys' High,Wellington,Wellington,"Saturday, 11 June 1910v N.S.W. at Sydneyaged 26 years, 153 days","Saturday, 25 June 1910v Australia at Sydneyaged 26 years, 167 days","Saturday, 2 July 1910v Australia at Sydneyaged 26 years, 174 days",3 3,2 2,5 5,Jersey Number 7 : 3,0pts,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",167,,,,,
